run_id,arm,run_idx,cv_headway,ewt_min,frr,boycott_rate_pct,revenue_variance
Arm_B_88,Arm_B,88,0.309713302014897,3.8367547007259737,0.6555858131484691,0.0,2341314.4843582963
Arm_B_89,Arm_B,89,0.2930545624667535,3.849863226244974,0.657777539376134,0.0,2601342.377690673
Arm_B_90,Arm_B,90,0.2971665705350853,3.7425990221275454,0.6689991357790237,0.0,2540956.26055633
Arm_B_91,Arm_B,91,0.2956867956368664,3.7687952662684836,0.6521593878422103,0.0,2244009.0409424882
Arm_B_92,Arm_B,92,0.29294226031534787,3.801260010293191,0.6510041279505525,0.0,2226879.5472848364
Arm_B_93,Arm_B,93,0.3013894724040146,3.8743050611550474,0.6402609618762647,0.0,2633300.97116048
Arm_B_94,Arm_B,94,0.2858385970760834,3.808600097244842,0.6670087787866085,0.0,2425492.7255112813
Arm_B_95,Arm_B,95,0.2935091764642399,3.8553704679249963,0.6567553484595392,0.0,2685741.6233497798
Arm_B_96,Arm_B,96,0.30626403034357125,3.7721648723994856,0.6622876461757227,0.0,1979853.1663835875
Arm_B_97,Arm_B,97,0.294476014312614,3.7138388605984636,0.6474546351995784,0.0,2361864.270538554
Arm_B_98,Arm_B,98,0.2986787205543195,3.8256038895854165,0.649466270290573,0.0,2267060.8075842094
Arm_B_99,Arm_B,99,0.2875120373759616,3.8886864300700874,0.6625860582125845,0.0,2718472.3415281223
Arm_B_100,Arm_B,100,0.3058099517518144,3.8334377510831397,0.6547947816127071,0.0,2559485.1664108695
Arm_B_101,Arm_B,101,0.31063867070078993,3.779237641950479,0.6589376058879736,0.0,2343223.5201836694
Arm_B_102,Arm_B,102,0.3059915068373775,3.7645554403458097,0.6486284513834232,0.0,1919180.4310664586
Arm_B_103,Arm_B,103,0.303385031303543,3.807851512180067,0.6686880995302177,0.0,2550516.761507843
Arm_B_104,Arm_B,104,0.29867771893888134,3.7621128248822893,0.6678373240784671,0.0,2214162.403550818
Arm_B_105,Arm_B,105,0.305901054028013,3.8470128457012605,0.6451733689348763,0.0,2382023.4118448286
Arm_B_106,Arm_B,106,0.3066416166209574,3.747263037972884,0.6617307028648424,0.0,2385241.3485397035
Arm_B_107,Arm_B,107,0.30108042693544884,3.7826838109898233,0.6570289699950973,0.0,2713622.934329002
Arm_B_108,Arm_B,108,0.2989439839485261,3.8772359232917775,0.6661950015528847,0.0,2148943.908715962
Arm_B_109,Arm_B,109,0.29768190636693553,3.7369569555080098,0.6486302458729594,0.0,2078351.4946607086
Arm_B_110,Arm_B,110,0.3084069345806128,3.8520300804431877,0.6620671250110967,0.0,2540039.819101289
Arm_B_111,Arm_B,111,0.3115706613476355,3.7711244816493976,0.6639468856586574,0.0,2404853.2630122374
Arm_B_112,Arm_B,112,0.301747290849179,3.81700061034567,0.6489719801400184,0.0,2131448.5627400647
Arm_B_113,Arm_B,113,0.307773065361495,3.8323216878283906,0.6583457696408104,0.0,2115312.95802492
Arm_B_114,Arm_B,114,0.31141681813932287,3.7416375790190406,0.6517354273314935,0.0,2416984.346382639
